Time,train_idx,Open,High,Low,Close,Volume,label
2009-02-05,601.0,1.28115,1.2905,1.27615,1.27885,683698.0,1.0
2009-02-06,602.0,1.27885,1.29925,1.2747,1.2938,593180.0,0.0
2009-02-07,,1.2742312500000001,1.297537888900021,1.2871047629290606,1.2896687500000001,279384.30225350114,
2009-02-08,603.0,1.2961,1.2992,1.29443,1.29745,41445.0,0.0
2009-02-09,604.0,1.29745,1.30925,1.2872,1.2897,854273.0,0.0
2009-02-10,605.0,1.2897,1.30735,1.28095,1.2881,839023.0,0.0
2009-02-11,606.0,1.28805,1.2998,1.2833,1.2894,761319.0,0.0
2009-02-12,607.0,1.2895,1.2943,1.2721,1.28805,703685.0,0.0
2009-02-13,608.0,1.2881,1.2942,1.2821,1.28605,477596.0,0.0
2009-02-14,,1.28720625,1.297537888900021,1.2871047629290606,1.2869249999999999,279384.30225350114,
2009-02-15,609.0,1.27793,1.28075,1.27525,1.27615,32715.0,0.0
2009-02-16,610.0,1.27615,1.28245,1.27265,1.27655,551530.0,0.0
2009-02-17,611.0,1.27645,1.27645,1.25575,1.258,834004.0,1.0
2009-02-18,612.0,1.258,1.264,1.25125,1.2576,558509.0,1.0
2009-02-19,613.0,1.25765,1.276,1.25655,1.2634,603738.0,1.0
2009-02-20,614.0,1.2634,1.2879,1.25565,1.2825,672059.0,1.0
2009-02-21,,1.2596,1.297537888900021,1.2871047629290606,1.27925,279384.30225350114,
2009-02-22,615.0,1.2804,1.2826,1.2779,1.2787,30262.0,0.0
2009-02-23,616.0,1.2787,1.29915,1.2662,1.26855,1099369.0,1.0
2009-02-24,617.0,1.27784921875,1.28775,1.268,1.28485,983781.0,0.0
2009-02-25,618.0,1.28485,1.28985,1.26895,1.2739,1120421.0,0.0
2009-02-26,619.0,1.2739,1.28105,1.2682,1.2699,652051.0,0.0
2009-02-27,620.0,1.26995,1.275,1.2604,1.2665,669008.0,0.0
2009-02-28,,1.2719375,1.297537888900021,1.2871047629290606,1.2680375,279384.30225350114,
2009-03-01,621.0,1.26295,1.26368,1.256,1.2571,27969.0,1.0
2009-03-02,622.0,1.25715,1.2632,1.25385,1.25675,847567.0,0.0
2009-03-03,623.0,1.25675,1.2619480255722,1.2456,1.24615,891817.0,1.0
2009-03-04,624.0,1.2462,1.2622032227199513,1.24605,1.26035,871503.0,1.0
2009-03-05,625.0,1.26035,1.2623,1.24805,1.2559,710385.0,1.0
2009-03-06,626.0,1.25585,1.27505,1.25375,1.26485,782704.0,1.0
2009-03-07,,1.2527875,1.297537888900021,1.2871047629290606,1.2626,279384.30225350114,
2009-03-08,627.0,1.26488,1.27265,1.26488,1.2705,81988.0,1.0
2009-03-09,628.0,1.2705,1.2709,1.25555,1.2628,1019640.0,1.0
2009-03-10,629.0,1.2628,1.28215,1.26105,1.2727,1033373.0,1.0
2009-03-11,630.0,1.2727,1.28645,1.2616,1.28465,1093725.0,1.0
2009-03-12,631.0,1.28465,1.29445,1.27315,1.2921,1035711.0,1.0
2009-03-13,632.0,1.2922,1.2957,1.2862,1.2928,783491.0,1.0
2009-03-14,,1.29700625,1.297537888900021,1.2871047629290606,1.29676875,279384.30225350114,
2009-03-15,633.0,1.28791,1.2894,1.28375,1.30138125,38324.0,1.0
2009-03-16,634.0,1.2874,1.3071,1.2873,1.3053710937499998,1126838.0,1.0
2009-03-17,635.0,1.2975,1.3041,1.293,1.30115,774110.0,1.0
2009-03-18,636.0,1.30115,1.35345,1.2986,1.3451,981251.0,1.0
2009-03-19,637.0,1.3451,1.37375,1.34165,1.36555,958206.0,1.0
2009-03-20,638.0,1.36555,1.3726,1.3517,1.35795,808383.0,0.0
2009-03-21,,1.3746,1.297537888900021,1.2871047629290606,1.3680625,279384.30225350114,
2009-03-22,639.0,1.362,1.3674,1.3612,1.3628,74976.0,0.0
2009-03-23,640.0,1.36285,1.3736,1.3485,1.3664,737166.0,0.0
2009-03-24,641.0,1.36635,1.3678,1.34305,1.34655,1096592.0,0.0
2009-03-25,642.0,1.34645,1.36465,1.3418,1.35895,830551.0,0.0
2009-03-26,643.0,1.35895,1.36385,1.3494,1.3557,910547.0,0.0
2009-03-27,644.0,1.35563,1.3591,1.32565,1.3287,659854.0,0.0
2009-03-28,,1.362855,1.297537888900021,1.2871047629290606,1.330025,279384.30225350114,
2009-03-29,645.0,1.32282,1.32845,1.32105,1.3264,34701.0,0.0
2009-03-30,646.0,1.3264,1.3277,1.3116,1.321,685216.0,1.0
2009-03-31,647.0,1.321,1.33425,1.3173,1.31775,761508.0,1.0
2009-04-01,648.0,1.31775,1.3286,1.31665,1.3264,672469.0,1.0
2009-04-02,649.0,1.32635,1.3517,1.32505,1.3459,690330.0,0.0
2009-04-03,650.0,1.3459,1.3493,1.3365,1.34835,582568.0,0.0
2009-04-04,,1.3433875000000002,1.297537888900021,1.2871047629290606,1.34671875,279384.30225350114,
2009-04-05,651.0,1.34955,1.3552,1.34934,1.3543,35342.0,0.0
2009-04-06,652.0,1.3543,1.35815,1.33215,1.33425,637657.0,0.0
2009-04-07,653.0,1.33415,1.3397,1.31895,1.3203,684181.0,0.0
2009-04-08,654.0,1.3203,1.33075,1.3148,1.324,703805.0,0.0
2009-04-09,655.0,1.324,1.33355,1.3097,1.3111,581103.0,1.0
2009-04-10,656.0,1.3111,1.31875,1.3092,1.31845,171018.0,1.0
2009-04-11,,1.3118812499999999,1.297537888900021,1.2871047629290606,1.3165375,279384.30225350114,
2009-04-12,657.0,1.31862,1.3189,1.3127,1.3143,16394.0,1.0
2009-04-13,658.0,1.3143,1.33915,1.31395,1.3326,260165.0,0.0
2009-04-14,659.0,1.3326,1.33665,1.3226,1.3243,512719.0,0.0
2009-04-15,660.0,1.3243,1.32975,1.3146,1.3265,621140.0,0.0
2009-04-16,661.0,1.3264,1.3264,1.31265,1.3155,615509.0,0.0
2009-04-17,662.0,1.3155,1.3162,1.3017,1.3043,559432.0,0.0
2009-04-18,,1.3162625,1.297537888900021,1.2871047629290606,1.3032375,279384.30225350114,
2009-04-19,663.0,1.30577,1.30591,1.2968,1.29845,47083.0,1.0
2009-04-20,664.0,1.2985,1.3018,1.2891,1.2913,544973.0,1.0
2009-04-21,665.0,1.29125,1.29935,1.28985,1.2921,565060.0,1.0
2009-04-22,666.0,1.29215,1.3037,1.28845,1.2993,587141.0,1.0
2009-04-23,667.0,1.2993,1.31605,1.29795,1.3129,545539.0,0.0
2009-04-24,668.0,1.3129,1.3301,1.31205,1.32395,520496.0,0.0
2009-04-25,,1.309775,1.297537888900021,1.2871047629290606,1.32225,279384.30225350114,
2009-04-26,669.0,1.3244,1.32458,1.31785,1.31955,45778.0,1.0
2009-04-27,670.0,1.31955,1.32025,1.2996,1.3017,544791.0,1.0
2009-04-28,671.0,1.3018,1.3090265026683199,1.29635,1.31535,491200.0,1.0
2009-04-29,672.0,1.3154,1.3339,1.31405,1.3295,483715.0,1.0
2009-04-30,673.0,1.3295,1.33855,1.31905,1.3246,468815.0,1.0
2009-05-01,674.0,1.3246,1.33275,1.3227,1.32705,300231.0,1.0
2009-05-02,,1.32926875,1.297537888900021,1.2871047629290606,1.3302125,279384.30225350114,
2009-05-03,675.0,1.32678,1.33245,1.32636,1.3317,55620.0,0.0
2009-05-04,676.0,1.3317,1.34375,1.3212,1.33855,413893.0,0.0
2009-05-05,677.0,1.3386,1.34355,1.3282,1.33035,406469.0,1.0
2009-05-06,678.0,1.33035,1.33745,1.32455,1.32859,506304.0,1.0
2009-05-07,679.0,1.32861,1.347,1.32515,1.33585,366521.0,1.0
2009-05-08,680.0,1.3359,1.365,1.33415,1.3639,362684.0,1.0
2009-05-09,,1.3375512500000002,1.297537888900021,1.2871047629290606,1.3646937499999998,279384.30225350114,
2009-05-10,681.0,1.3644,1.3656,1.36145,1.3629,32625.0,0.0
2009-05-11,682.0,1.3629,1.3667,1.3557,1.3583,601342.0,1.0
2009-05-12,683.0,1.35825,1.3722,1.35625,1.3696,782819.0,0.0
2009-05-13,684.0,1.3696,1.3716,1.35245,1.35645,616776.0,0.0
2009-05-14,685.0,1.3565,1.3665,1.3531,1.36355,434215.0,0.0
2009-05-15,686.0,1.3636,1.3644,1.3462,1.34945,378412.0,1.0
2009-05-16,,1.3668687499999999,1.297537888900021,1.2871047629290606,1.35382,279384.30225350114,
2009-05-17,687.0,1.34778,1.3489,1.34285,1.34395,53267.0,1.0
2009-05-18,688.0,1.34405,1.3563,1.3423,1.35335,462080.0,1.0
2009-05-19,689.0,1.35335,1.3668,1.3533,1.36135,515227.0,1.0
2009-05-20,690.0,1.3613,1.3829,1.35835,1.3768,71516.14285714286,1.0
2009-05-21,691.0,1.3768,1.39545,1.3826356018283934,1.39535,544484.0,1.0
2009-05-22,692.0,1.39535,1.405,1.38995,1.39955,606422.0,0.0
2009-05-23,,1.3962500000000002,1.297537888900021,1.2871047629290606,1.4044125,279384.30225350114,
2009-05-24,693.0,1.40169,1.4048,1.39905,1.40055,38730.0,0.0
2009-05-25,694.0,1.4006,1.4078701223020411,1.39575,1.3986,391976.0,0.0
2009-05-26,695.0,1.39865,1.4005,1.386,1.3981,828179.0,1.0
2009-05-27,696.0,1.39815,1.39955,1.38223,1.38435,799221.0,1.0
2009-05-28,697.0,1.3843,1.3983,1.3793,1.3954,783704.0,1.0
2009-05-29,698.0,1.3954,1.41685,1.39475,1.41565,770232.0,1.0
2009-05-30,,1.398275,1.297537888900021,1.2871047629290606,1.417975,279384.30225350114,
2009-05-31,699.0,1.41449,1.4145,1.4099,1.41165,50227.0,1.0
2009-06-01,700.0,1.4117,1.4246,1.41135,1.4156,804418.0,1.0
2009-06-02,701.0,1.41555,1.4331,1.41015,1.4291,772432.0,0.0
2009-06-03,702.0,1.42905,1.4337,1.41085,1.4167,831294.0,0.0
2009-06-04,703.0,1.41675,1.4241,1.407,1.41835,945255.0,0.0
2009-06-05,704.0,1.41845,1.42675,1.39325,1.3965,733533.0,1.0
2009-06-06,,1.420775,1.297537888900021,1.2871047629290606,1.4007500000000002,279384.30225350114,
2009-06-07,705.0,1.3968,1.3977,1.39268,1.39725,36932.0,1.0
2009-06-08,706.0,1.39725,1.4002,1.3805,1.3953875,824485.0,1.0
2009-06-09,707.0,1.39165,1.4101,1.3852,1.4067,761248.0,0.0
2009-06-10,708.0,1.4067,1.41435,1.3915,1.4006,697812.0,0.0
2009-06-11,709.0,1.4006,1.41715,1.3943,1.4106,674676.0,0.0
2009-06-12,710.0,1.4106,1.4125,1.3936,1.4015,670321.0,0.0
2009-06-13,,1.4070437500000001,1.297537888900021,1.2871047629290606,1.4007375,279384.30225350114,
2009-06-14,711.0,1.39929,1.40002,1.3962,1.39754,45499.0,0.0
2009-06-15,712.0,1.39756,1.39809,1.3872646001130842,1.37613,204424.0,1.0
2009-06-16,713.0,1.3764,1.39196,1.37607,1.38346,205281.0,1.0
2009-06-17,714.0,1.38348,1.39699,1.38203,1.39499,203997.0,0.0
2009-06-18,715.0,1.39505,1.39897,1.38819,1.39099,203866.0,0.0
2009-06-19,716.0,1.39115,1.4012,1.3883,1.3938,323788.0,1.0
2009-06-20,,1.3896937500000002,1.297537888900021,1.2871047629290606,1.3925987499999999,279384.30225350114,
2009-06-21,717.0,1.39468,1.3955,1.3903,1.3903,24377.0,1.0
2009-06-22,718.0,1.3903,1.3922,1.3826,1.38375,550839.0,1.0
2009-06-23,719.0,1.38375,1.4108,1.38285,1.408,610599.0,0.0
2009-06-24,720.0,1.40795,1.4138,1.38875,1.39615,570999.0,1.0
2009-06-25,721.0,1.39615,1.40394,1.38885,1.40281,541847.0,1.0
2009-06-26,722.0,1.40269,1.4118,1.4014,1.4053,442107.0,0.0
2009-06-27,,1.40427375,1.297537888900021,1.2871047629290606,1.4062775,279384.30225350114,
2009-06-28,723.0,1.40609,1.40765,1.40449,1.40691,24512.0,1.0
2009-06-29,724.0,1.40696,1.40988,1.40679,1.4098,455439.0,0.0
2009-06-30,725.0,1.4098,1.40988,1.4028,1.40313,571587.0,0.0
2009-07-01,726.0,1.4028,1.41993,1.39978,1.41266,82276.0,0.0
2009-07-02,727.0,1.4125,1.41385,1.39256,1.39663,81615.0,1.0
2009-07-03,728.0,1.39672,1.40282,1.39584,1.39792,72253.0,0.0
2009-07-04,,1.39728875,1.297537888900021,1.2871047629290606,1.39798,279384.30225350114,
2009-07-05,729.0,1.39591,1.39784,1.39485,1.39694,8012.0,0.0
2009-07-06,730.0,1.39678,1.39977,1.38749,1.39694,81165.0,1.0
2009-07-07,731.0,1.39674,1.40497,1.38788,1.39007,81672.0,1.0
2009-07-08,732.0,1.39011,1.39391,1.38294,1.38864,81188.0,1.0
2009-07-09,733.0,1.38851,1.40722,1.38825,1.39941,81228.0,0.0
2009-07-10,734.0,1.39919,1.40033,1.38734,1.39351,72466.0,1.0
2009-07-11,,1.3974037499999998,1.297537888900021,1.2871047629290606,1.3918537500000001,279384.30225350114,
2009-07-12,735.0,1.39364,1.3978,1.39361,1.39724,8808.0,1.0
2009-07-13,736.0,1.39734,1.40081,1.38942,1.39791,81323.0,1.0
2009-07-14,737.0,1.39789,1.3999214999644802,1.39084,1.39791,80119.0,1.0
2009-07-15,738.0,1.39802,1.41335,1.39688,1.40751,81140.0,1.0
2009-07-16,739.0,1.40749,1.41648,1.40536,1.41174,80765.0,1.0
2009-07-17,740.0,1.4116,1.41492,1.40599,1.40986,72383.0,1.0
2009-07-18,,1.4137724999999999,1.297537888900021,1.2871047629290606,1.4127474999999998,279384.30225350114,
2009-07-19,741.0,1.40953,1.41454,1.40904,1.41396,8616.0,1.0
2009-07-20,742.0,1.41413,1.42494,1.41406,1.42054,80119.0,0.0
2009-07-21,743.0,1.42048,1.4276,1.41601,1.4184,81492.0,1.0
2009-07-22,744.0,1.41857,1.42562,1.41529,1.42221,81847.0,0.0
2009-07-23,745.0,1.42232,1.42908,1.41181,1.41468,80809.0,1.0
2009-07-24,746.0,1.41429,1.42529,1.41337,1.42006,72704.0,0.0
2009-07-25,,1.4173275,1.297537888900021,1.2871047629290606,1.4209562500000001,279384.30225350114,
2009-07-26,747.0,1.42057,1.42316,1.41692,1.41959,7966.0,0.0
2009-07-27,748.0,1.41936,1.42967,1.41897,1.4232,81137.0,0.0
2009-07-28,749.0,1.42351,1.43028,1.41277,1.41801,79757.0,1.0
2009-07-29,750.0,1.41781,1.41949,1.40043,1.4059,80887.0,1.0
2009-07-30,751.0,1.40578,1.4094,1.40124,1.40901,82585.0,1.0
2009-07-31,752.0,1.40903,1.42796,1.40834,1.42554,72894.0,1.0
2009-08-01,,1.40743125,1.297537888900021,1.2871047629290606,1.42389,279384.30225350114,
2009-08-02,753.0,1.42535,1.43084,1.42432,1.42495,9292.0,1.0
2009-08-03,754.0,1.42517,1.44444,1.42025,1.44051,80437.0,0.0
2009-08-04,755.0,1.44077,1.44295,1.43645,1.44138,81320.0,0.0
2009-08-05,756.0,1.44144,1.44469,1.4354,1.44085,80900.0,0.0
2009-08-06,757.0,1.44077,1.4437901154723678,1.43261,1.43601,279384.30230463156,0.0
2009-08-07,758.0,1.43602,1.44111,1.41533,1.41804,73145.0,0.0
2009-08-08,,1.43889,1.297537888900021,1.2871047629290606,1.42180375,279384.30225350114,
2009-08-09,759.0,1.41828,1.42046,1.41646,1.42001,9193.0,1.0
2009-08-10,760.0,1.42002,1.42177,1.41014,1.41447,81744.0,1.0
2009-08-11,761.0,1.41462,1.41849,1.41066,1.41571,82387.0,1.0
2009-08-12,762.0,1.41557,1.42463,1.40827,1.42143,80516.0,0.0
2009-08-13,763.0,1.42155,1.43264,1.42089,1.42893,82382.0,0.0
2009-08-14,764.0,1.42897,1.43058,1.41561,1.42011,72560.0,0.0
2009-08-15,,1.42648375,1.297537888900021,1.2871047629290606,1.41862,279384.30225350114,
2009-08-16,765.0,1.41972,1.41972,1.4151,1.41549,8052.0,1.0
2009-08-17,766.0,1.41531,1.41625,1.4044,1.41023,81457.0,1.0
2009-08-18,767.0,1.41039,1.41529,1.40657,1.41271,76660.0,1.0
2009-08-19,768.0,1.41405,1.42656,1.40804,1.42215,76472.0,1.0
2009-08-20,769.0,1.42184,1.42738,1.41999,1.42411,80933.0,1.0
2009-08-21,770.0,1.42399,1.43776,1.42043,1.43247,73815.0,0.0
2009-08-22,,1.4247737500000002,1.297537888900021,1.2871047629290606,1.4328049999999999,279384.30225350114,
2009-08-23,771.0,1.43253,1.43572,1.43253,1.43441,9084.0,0.0
2009-08-24,772.0,1.43442,1.43533,1.42775,1.42813,81708.0,1.0
2009-08-25,773.0,1.42819,1.43609,1.42496,1.42895,81429.0,1.0
2009-08-26,774.0,1.42884,1.43508,1.42026,1.42251,82161.0,1.0
2009-08-27,775.0,1.42245,1.44054,1.42157,1.4363,82011.0,0.0
2009-08-28,776.0,1.43642,1.43884,1.4279,1.43013,73273.0,0.0
2009-08-29,,1.43747,1.297537888900021,1.2871047629290606,1.4318987499999998,279384.30225350114,
2009-08-30,777.0,1.43009,1.43187,1.42804,1.43107,8586.0,0.0
2009-08-31,778.0,1.43109,1.43685,1.42531,1.43201,82015.0,0.0
2009-09-01,779.0,1.43216,1.4378,1.41741,1.41964,81045.0,1.0
2009-09-02,780.0,1.4194,1.42937,1.41901,1.42594,81910.0,1.0
2009-09-03,781.0,1.42567,1.43466,1.42338,1.42505,81855.0,1.0
2009-09-04,782.0,1.4249,1.43252,1.41894,1.42928,72894.0,1.0
2009-09-05,,1.42450375,1.297537888900021,1.2871047629290606,1.4295975,279384.30225350114,
2009-09-06,783.0,1.42972,1.43276,1.4295,1.43217,7825.0,1.0
2009-09-07,784.0,1.43243,1.4362,1.43142,1.43377,81287.0,1.0
2009-09-08,785.0,1.43376,1.45351,1.4326,1.45049,81571.0,1.0
2009-09-09,786.0,1.45056,1.4598,1.44631,1.45527,81282.0,0.0
2009-09-10,787.0,1.45571,1.46103,1.45007,1.45702,81029.0,1.0
2009-09-11,788.0,1.45721,1.46317,1.45527,1.45688,72837.0,1.0
2009-09-12,,1.46174875,1.297537888900021,1.2871047629290606,1.4607649999999999,279384.30225350114,
2009-09-13,789.0,1.45681,1.4614804138282964,1.45283,1.45373,9550.0,1.0
2009-09-14,790.0,1.45372,1.46516,1.45121,1.46263,80821.0,1.0
2009-09-15,791.0,1.46254,1.4685,1.45597,1.46776,81011.0,1.0
2009-09-16,792.0,1.46779,1.47353,1.46429,1.47096,80737.0,0.0
2009-09-17,793.0,1.47097,1.47654,1.46853,1.47237,80441.0,0.0
2009-09-18,794.0,1.47245,1.47355,1.46455,1.47084,73040.0,1.0
2009-09-19,,1.47500125,1.297537888900021,1.2871047629290606,1.4729774999999998,279384.30225350114,
2009-09-20,795.0,1.47709375,1.47121,1.46794,1.47021,8598.0,1.0
2009-09-21,796.0,1.47029,1.47069,1.46082,1.46985,81766.0,0.0
2009-09-22,797.0,1.46982,1.48383,1.46969,1.47925,81198.0,0.0
2009-09-23,798.0,1.47932,1.48421,1.46852,1.475,82024.0,0.0
2009-09-24,799.0,1.47499,1.48026,1.46162,1.4626,81338.0,0.0
2009-09-25,800.0,1.46282,1.47234,1.46114,1.46859,71871.0,0.0
2009-09-26,,1.46372,1.297537888900021,1.2871047629290606,1.467545,279384.30225350114,
2009-09-27,801.0,1.4696,1.47197,1.46362,1.46425,7866.0,1.0
2009-09-28,802.0,1.46426,1.4679,1.45593,1.45926,81002.0,0.0
2009-09-29,803.0,1.45926,1.46455,1.45246,1.45981,81138.0,0.0
2009-09-30,804.0,1.45983,1.46728,1.45723,1.46502,80701.0,0.0
2009-10-01,805.0,1.46471,1.46514,1.45021,1.45141,80623.0,1.0
2009-10-02,806.0,1.45141,1.46467,1.44792,1.45743,72388.0,1.0
2009-10-03,,1.4495837500000002,1.297537888900021,1.2871047629290606,1.45448125,279384.30225350114,
2009-10-04,807.0,1.45773,1.46317,1.45772,1.46229,8969.0,1.0
2009-10-05,808.0,1.4621,1.46685,1.45908,1.46593,80860.0,1.0
2009-10-06,809.0,1.46582,1.47612,1.46569,1.47011,81390.0,1.0
2009-10-07,810.0,1.47005,1.47371,1.4648,1.47207,81942.0,0.0
2009-10-08,811.0,1.47202,1.4816,1.47171,1.47636,80560.0,1.0
2009-10-09,812.0,1.4764,1.47759,1.46721,1.4729,73125.0,1.0
2009-10-10,,1.47792375,1.297537888900021,1.2871047629290606,1.4743175000000002,279384.30225350114,
2009-10-11,813.0,1.4724,1.47412,1.46891,1.46912,8708.0,1.0
2009-10-12,814.0,1.46914,1.48127,1.46751,1.47757,81069.0,1.0
2009-10-13,815.0,1.47732,1.48756,1.47575,1.48431,82417.0,1.0
2009-10-14,816.0,1.48422,1.49486,1.48371,1.49468,80662.0,0.0
2009-10-15,817.0,1.49479,1.49687,1.48412,1.49639,81927.0,1.0
2009-10-16,818.0,1.49627,1.4966,1.48463,1.49032,72964.0,1.0
2009-10-17,,1.4993625,1.297537888900021,1.2871047629290606,1.49336,279384.30225350114,
2009-10-18,819.0,1.49047,1.49178,1.48301,1.48397,8003.0,1.0
2009-10-19,820.0,1.48433,1.49801,1.48321,1.49728,81262.0,1.0
2009-10-20,821.0,1.49728,1.4994,1.48806,1.49234,79123.0,1.0
2009-10-21,822.0,1.49226,1.50456,1.48846,1.50192,79682.0,0.0
2009-10-22,823.0,1.50191,1.5059,1.49413,1.50305,80638.0,0.0
2009-10-23,824.0,1.50306,1.50506,1.4983,1.50057,71051.0,0.0
2009-10-24,,1.50527125,1.297537888900021,1.2871047629290606,1.5016162499999999,279384.30225350114,
2009-10-25,825.0,1.49934,1.50107,1.49778,1.50061,8938.0,0.0
2009-10-26,826.0,1.50069,1.506,1.4842,1.48641,79782.0,0.0
2009-10-27,827.0,1.4864,1.4926,1.4766,1.47997,79198.0,0.0
2009-10-28,828.0,1.48,1.48405,1.46836,1.46997,79499.0,1.0
2009-10-29,829.0,1.46992,1.48582,1.46914,1.4828,80703.0,0.0
2009-10-30,830.0,1.48268,1.48585,1.47003,1.47204,71495.0,0.0
2009-10-31,,1.4798875,1.297537888900021,1.2871047629290606,1.4696500000000001,279384.30225350114,
2009-11-01,831.0,1.47151,1.47423,1.46814,1.47317,5171.0,1.0
2009-11-02,832.0,1.47295,1.48445,1.47173,1.47952,79699.0,1.0
2009-11-03,833.0,1.47957,1.48069,1.46235,1.47143,79819.0,1.0
2009-11-04,834.0,1.47174,1.49069,1.4707,1.48383,80169.0,1.0
2009-11-05,835.0,1.48387,1.49166,1.48067,1.48616,80586.0,1.0
2009-11-06,836.0,1.48612,1.49138,1.48102,1.48454,74670.0,1.0
2009-11-07,,1.48660375,1.297537888900021,1.2871047629290606,1.48656375,279384.30225350114,
2009-11-08,837.0,1.48793,1.48956,1.485,1.48941,4614.0,1.0
2009-11-09,838.0,1.48953,1.50197,1.48802,1.49871,80206.0,0.0
2009-11-10,839.0,1.49856,1.50206,1.49357,1.50031,80303.0,0.0
2009-11-11,840.0,1.50029,1.50495,1.49498,1.5009,79481.0,0.0
2009-11-12,841.0,1.50092,1.50149,1.48201,1.48649,79447.0,1.0
2009-11-13,842.0,1.48634,1.4935,1.48231,1.48991,74684.0,0.0
2009-11-14,,1.4899875,1.297537888900021,1.2871047629290606,1.4902425000000001,279384.30225350114,
2009-11-15,843.0,1.49164,1.49636,1.49133,1.49517,6093.0,0.0
2009-11-16,844.0,1.49498,1.50148,1.48805,1.49791,79953.0,0.0
2009-11-17,845.0,1.49785,1.49843,1.48048,1.48845,79462.0,0.0
2009-11-18,846.0,1.4883,1.49896,1.48661,1.49461,79465.0,0.0
2009-11-19,847.0,1.4945,1.49503,1.48395,1.49144,80183.0,1.0
2009-11-20,848.0,1.49118,1.49347,1.47998,1.48595,74797.0,1.0
2009-11-21,,1.49045625,1.297537888900021,1.2871047629290606,1.4847675000000002,279384.30225350114,
2009-11-22,849.0,1.48551,1.49077,1.48313,1.48989,5119.0,1.0
2009-11-23,850.0,1.48982,1.49977,1.48832,1.49458,79811.0,1.0
2009-11-24,851.0,1.49445,1.49887,1.48859,1.49612,79095.0,1.0
2009-11-25,852.0,1.49614,1.51441,1.49598,1.5124,79318.0,0.0
2009-11-26,853.0,1.51227,1.51381,1.49404,1.49598,79366.0,1.0
2009-11-27,854.0,1.49594,1.49893,1.48264,1.49853,74403.0,1.0
2009-11-28,,1.49893625,1.297537888900021,1.2871047629290606,1.4987012499999999,279384.30225350114,
2009-11-29,855.0,1.50094,1.50197,1.4962,1.49971,4429.0,1.0
2009-11-30,856.0,1.49996,1.50825,1.49702,1.50094,79577.0,1.0
2009-12-01,857.0,1.50064,1.51194,1.49719,1.50891,79076.0,0.0
2009-12-02,858.0,1.50881,1.51096,1.5029,1.50761,80190.0,0.0
2009-12-03,859.0,1.50759,1.51398,1.50344,1.50518,78859.0,0.0
2009-12-04,860.0,1.50521,1.50911,1.48188,1.48547,74249.0,0.0
2009-12-05,,1.50664125,1.297537888900021,1.2871047629290606,1.4845675,279384.30225350114,
2009-12-06,861.0,1.48532,1.48949,1.48487,1.48765,6554.0,0.0
2009-12-07,862.0,1.48755,1.49042,1.47535,1.48532,79077.0,0.0
2009-12-08,863.0,1.48515,1.48652,1.46699,1.47078,79739.0,0.0
2009-12-09,864.0,1.47055,1.47809,1.46717,1.47389,80143.0,0.0
2009-12-10,865.0,1.47367,1.47597,1.46827,1.47306,78406.0,0.0
2009-12-11,866.0,1.47294,1.47758,1.45845,1.46112,74637.0,0.0
2009-12-12,,1.4685475,1.297537888900021,1.2871047629290606,1.45680125,279384.30225350114,
2009-12-13,867.0,1.46224,1.4639,1.45955,1.46235,4688.0,0.0
2009-12-14,868.0,1.46201,1.46848,1.46042,1.46505,80005.0,0.0
2009-12-15,869.0,1.46518,1.46577,1.45011,1.45379,79767.0,0.0
2009-12-16,870.0,1.45331,1.45903,1.45023,1.45218,79604.0,0.0
2009-12-17,871.0,1.45231,1.45242,1.43035,1.43452,80790.0,0.0
2009-12-18,872.0,1.43446,1.44105,1.42582,1.43364,75795.0,0.0
2009-12-19,,1.43218,1.297537888900021,1.2871047629290606,1.42871875,279384.30225350114,
2009-12-20,873.0,1.43037,1.4348,1.42972,1.4324,5723.0,1.0
2009-12-21,874.0,1.43246,1.43727,1.42636,1.42897,79957.0,1.0
2009-12-22,875.0,1.42889,1.4332,1.42149,1.42552,80187.0,1.0
2009-12-23,876.0,1.42553,1.4323725813934653,1.42315,1.43351,81125.0,1.0
2009-12-24,877.0,1.43334,1.4418,1.43278,1.43577,79264.0,1.0
2009-12-25,878.0,1.43579,1.44365,1.4357,1.43772,73987.0,0.0
2009-12-26,,1.4332937499999998,1.297537888900021,1.2871047629290606,1.43566875,279384.30225350114,
2009-12-27,879.0,1.43859,1.43927,1.43505,1.43569,6347.0,0.0
2009-12-28,880.0,1.43579,1.44138,1.43524,1.43613,80168.0,0.0
2009-12-29,881.0,1.43609,1.44572,1.4352310015033785,1.43231,80607.0,1.0
2009-12-30,882.0,1.43237,1.43606,1.42694,1.43513,79442.0,0.0
2009-12-31,883.0,1.43522,1.444,1.43025,1.43276,79548.0,1.0
2010-01-01,884.0,1.43287,1.43356,1.43181,1.43335,74598.0,1.0
2010-01-02,,1.4340812500000002,1.297537888900021,1.2871047629290606,1.43325625,279384.30225350114,
2010-01-03,885.0,1.43024,1.43359,1.4287,1.42886,4500.0,1.0
2010-01-04,886.0,1.42868,1.44556,1.42559,1.44172,79921.0,0.0
2010-01-05,887.0,1.44169,1.44834,1.43323,1.4346,80035.0,1.0
2010-01-06,888.0,1.43448,1.44432,1.42807,1.44223,81105.0,1.0
2010-01-07,889.0,1.44226,1.44267,1.42976,1.43157,80736.0,1.0
2010-01-08,890.0,1.43154,1.44382,1.42616,1.44083,74625.0,1.0
2010-01-09,,1.43277625,1.297537888900021,1.2871047629290606,1.440385,279384.30225350114,
